user,group,suffix,site
user_15170,age - child,25,https://www.cnet.com/
user_14961,age - senior,25,https://www.cnet.com/
user_14621,age - senior,25,https://www.cnet.com/
user_14550,age - senior,25,https://www.cnet.com/
user_14738,age - senior,25,https://www.cnet.com/
user_24459,baseline II,25,https://www.cnet.com/
user_24467,baseline II,25,https://www.cnet.com/
user_24270,baseline II,25,https://www.cnet.com/
user_24272,baseline II,25,https://www.cnet.com/
user_23524,disability - deaf,25,https://www.cnet.com/
user_23411,disability - deaf,25,https://www.cnet.com/
user_23336,disability - deaf,25,https://www.cnet.com/
user_23129,disability - deaf,25,https://www.cnet.com/
user_22650,disability - physical,25,https://www.cnet.com/
user_22672,disability - physical,25,https://www.cnet.com/
user_22686,disability - physical,25,https://www.cnet.com/
user_22962,disability - physical,25,https://www.cnet.com/
user_18536,extremism - islamic extremist,25,https://www.cnet.com/
user_18139,extremism - islamic extremist,25,https://www.cnet.com/
user_18446,extremism - islamic extremist,25,https://www.cnet.com/
user_18140,extremism - islamic extremist,25,https://www.cnet.com/
user_17762,extremism - white supremacy,25,https://www.cnet.com/
user_17766,extremism - white supremacy,25,https://www.cnet.com/
user_17908,extremism - white supremacy,25,https://www.cnet.com/
user_17793,extremism - white supremacy,25,https://www.cnet.com/
user_21605,family - divorce,25,https://www.cnet.com/
user_21754,family - divorce,25,https://www.cnet.com/
user_21819,family - divorce,25,https://www.cnet.com/
user_21602,family - divorce,25,https://www.cnet.com/
user_22198,family - grief,25,https://www.cnet.com/
user_22441,family - grief,25,https://www.cnet.com/
user_22412,family - grief,25,https://www.cnet.com/
user_22156,family - grief,25,https://www.cnet.com/
user_12521,family - pregnancy,25,https://www.cnet.com/
user_12184,family - pregnancy,25,https://www.cnet.com/
user_12258,family - pregnancy,25,https://www.cnet.com/
user_12099,family - pregnancy,25,https://www.cnet.com/
user_11648,gender - female,25,https://www.cnet.com/
user_11769,gender - female,25,https://www.cnet.com/
user_11952,gender - female,25,https://www.cnet.com/
user_11999,gender - female,25,https://www.cnet.com/
user_11277,gender - male,25,https://www.cnet.com/
user_11155,gender - male,25,https://www.cnet.com/
user_11141,gender - male,25,https://www.cnet.com/
user_11526,gender - male,25,https://www.cnet.com/
user_4381,health - cancer,25,https://www.cnet.com/
user_4345,health - cancer,25,https://www.cnet.com/
user_4408,health - cancer,25,https://www.cnet.com/
user_4271,health - cancer,25,https://www.cnet.com/
user_5281,health - diabetes,25,https://www.cnet.com/
user_5110,health - diabetes,25,https://www.cnet.com/
user_5459,health - diabetes,25,https://www.cnet.com/
user_5310,health - diabetes,25,https://www.cnet.com/
user_3937,health - heart disease,25,https://www.cnet.com/
user_3748,health - heart disease,25,https://www.cnet.com/
user_3798,health - heart disease,25,https://www.cnet.com/
user_4006,health - heart disease,25,https://www.cnet.com/
user_5008,health - hiv,25,https://www.cnet.com/
user_4788,health - hiv,25,https://www.cnet.com/
user_4803,health - hiv,25,https://www.cnet.com/
user_4798,health - hiv,25,https://www.cnet.com/
user_12679,immigration - immigrant,25,https://www.cnet.com/
user_12611,immigration - immigrant,25,https://www.cnet.com/
user_12796,immigration - immigrant,25,https://www.cnet.com/
user_12582,immigration - immigrant,25,https://www.cnet.com/
user_13501,kinks - bdsm,25,https://www.cnet.com/
user_13428,kinks - bdsm,25,https://www.cnet.com/
user_13425,kinks - bdsm,25,https://www.cnet.com/
user_13445,kinks - bdsm,25,https://www.cnet.com/
user_14468,kinks - feet,25,https://www.cnet.com/
user_14296,kinks - feet,25,https://www.cnet.com/
user_14473,kinks - feet,25,https://www.cnet.com/
user_14180,kinks - feet,25,https://www.cnet.com/
user_13874,kinks - furry,25,https://www.cnet.com/
user_13599,kinks - furry,25,https://www.cnet.com/
user_13732,kinks - furry,25,https://www.cnet.com/
user_13925,kinks - furry,25,https://www.cnet.com/
user_2379,lgbtq - gay,25,https://www.cnet.com/
user_2513,lgbtq - gay,25,https://www.cnet.com/
user_2441,lgbtq - gay,25,https://www.cnet.com/
user_2446,lgbtq - gay,25,https://www.cnet.com/
user_2929,lgbtq - lesbian,25,https://www.cnet.com/
user_2673,lgbtq - lesbian,25,https://www.cnet.com/
user_3005,lgbtq - lesbian,25,https://www.cnet.com/
user_2627,lgbtq - lesbian,25,https://www.cnet.com/
user_3136,lgbtq - transgender,25,https://www.cnet.com/
user_3117,lgbtq - transgender,25,https://www.cnet.com/
user_3303,lgbtq - transgender,25,https://www.cnet.com/
user_3222,lgbtq - transgender,25,https://www.cnet.com/
user_9141,mental health - depression,25,https://www.cnet.com/
user_9278,mental health - depression,25,https://www.cnet.com/
user_9429,mental health - depression,25,https://www.cnet.com/
user_9054,mental health - depression,25,https://www.cnet.com/
user_10069,mental health - ptsd,25,https://www.cnet.com/
user_10068,mental health - ptsd,25,https://www.cnet.com/
user_10302,mental health - ptsd,25,https://www.cnet.com/
user_10105,mental health - ptsd,25,https://www.cnet.com/
user_9793,mental health - suicide,25,https://www.cnet.com/
user_9932,mental health - suicide,25,https://www.cnet.com/
user_9984,mental health - suicide,25,https://www.cnet.com/
user_9903,mental health - suicide,25,https://www.cnet.com/
user_20174,misinformation - anti-vaxxer,25,https://www.cnet.com/
user_20060,misinformation - anti-vaxxer,25,https://www.cnet.com/
user_20120,misinformation - anti-vaxxer,25,https://www.cnet.com/
user_20364,misinformation - anti-vaxxer,25,https://www.cnet.com/
user_21458,misinformation - climate denier,25,https://www.cnet.com/
user_21064,misinformation - climate denier,25,https://www.cnet.com/
user_21214,misinformation - climate denier,25,https://www.cnet.com/
user_21287,misinformation - climate denier,25,https://www.cnet.com/
user_20680,misinformation - election fraud,25,https://www.cnet.com/
user_21045,misinformation - election fraud,25,https://www.cnet.com/
user_20834,misinformation - election fraud,25,https://www.cnet.com/
user_20786,misinformation - election fraud,25,https://www.cnet.com/
user_25229,near miss - contraception,25,https://www.cnet.com/
user_25323,near miss - contraception,25,https://www.cnet.com/
user_25462,near miss - contraception,25,https://www.cnet.com/
user_25536,near miss - contraception,25,https://www.cnet.com/
user_26970,near miss - couples counseling,25,https://www.cnet.com/
user_26706,near miss - couples counseling,25,https://www.cnet.com/
user_26914,near miss - couples counseling,25,https://www.cnet.com/
user_26781,near miss - couples counseling,25,https://www.cnet.com/
user_30106,near miss - deals coupons,25,https://www.cnet.com/
user_30326,near miss - deals coupons,25,https://www.cnet.com/
user_30050,near miss - deals coupons,25,https://www.cnet.com/
user_30410,near miss - deals coupons,25,https://www.cnet.com/
user_25960,near miss - fertility treatment,25,https://www.cnet.com/
user_26009,near miss - fertility treatment,25,https://www.cnet.com/
user_25750,near miss - fertility treatment,25,https://www.cnet.com/
user_25741,near miss - fertility treatment,25,https://www.cnet.com/
user_29899,near miss - financial planning,25,https://www.cnet.com/
user_29720,near miss - financial planning,25,https://www.cnet.com/
user_29973,near miss - financial planning,25,https://www.cnet.com/
user_29839,near miss - financial planning,25,https://www.cnet.com/
user_28129,near miss - infidelity,25,https://www.cnet.com/
user_28537,near miss - infidelity,25,https://www.cnet.com/
user_28440,near miss - infidelity,25,https://www.cnet.com/
user_28296,near miss - infidelity,25,https://www.cnet.com/
user_29069,near miss - investing advice,25,https://www.cnet.com/
user_29296,near miss - investing advice,25,https://www.cnet.com/
user_29508,near miss - investing advice,25,https://www.cnet.com/
user_29320,near miss - investing advice,25,https://www.cnet.com/
user_28708,near miss - managing finances,25,https://www.cnet.com/
user_28706,near miss - managing finances,25,https://www.cnet.com/
user_28969,near miss - managing finances,25,https://www.cnet.com/
user_28877,near miss - managing finances,25,https://www.cnet.com/
user_27573,near miss - marriage advice,25,https://www.cnet.com/
user_27659,near miss - marriage advice,25,https://www.cnet.com/
user_28003,near miss - marriage advice,25,https://www.cnet.com/
user_27567,near miss - marriage advice,25,https://www.cnet.com/
user_27514,near miss - relationship advice,25,https://www.cnet.com/
user_27342,near miss - relationship advice,25,https://www.cnet.com/
user_27100,near miss - relationship advice,25,https://www.cnet.com/
user_27174,near miss - relationship advice,25,https://www.cnet.com/
user_26083,near miss - sex education,25,https://www.cnet.com/
user_26422,near miss - sex education,25,https://www.cnet.com/
user_26074,near miss - sex education,25,https://www.cnet.com/
user_26317,near miss - sex education,25,https://www.cnet.com/
user_24600,near miss - womens health,25,https://www.cnet.com/
user_24750,near miss - womens health,25,https://www.cnet.com/
user_24948,near miss - womens health,25,https://www.cnet.com/
user_25047,near miss - womens health,25,https://www.cnet.com/
user_16722,political - far left,25,https://www.cnet.com/
user_16605,political - far left,25,https://www.cnet.com/
user_16980,political - far left,25,https://www.cnet.com/
user_16620,political - far left,25,https://www.cnet.com/
user_17326,political - far right,25,https://www.cnet.com/
user_17525,political - far right,25,https://www.cnet.com/
user_17515,political - far right,25,https://www.cnet.com/
user_17078,political - far right,25,https://www.cnet.com/
user_15888,political - left,25,https://www.cnet.com/
user_15575,political - left,25,https://www.cnet.com/
user_16037,political - left,25,https://www.cnet.com/
user_15924,political - left,25,https://www.cnet.com/
user_16333,political - right,25,https://www.cnet.com/
user_16120,political - right,25,https://www.cnet.com/
user_16315,political - right,25,https://www.cnet.com/
user_16392,political - right,25,https://www.cnet.com/
user_1556,race - asian,25,https://www.cnet.com/
user_1614,race - asian,25,https://www.cnet.com/
user_1757,race - asian,25,https://www.cnet.com/
user_1812,race - asian,25,https://www.cnet.com/
user_618,race - black,25,https://www.cnet.com/
user_649,race - black,25,https://www.cnet.com/
user_742,race - black,25,https://www.cnet.com/
user_779,race - black,25,https://www.cnet.com/
user_1515,race - hispanic,25,https://www.cnet.com/
user_1181,race - hispanic,25,https://www.cnet.com/
user_1389,race - hispanic,25,https://www.cnet.com/
user_1283,race - hispanic,25,https://www.cnet.com/
user_7494,recovery - alcoholism,25,https://www.cnet.com/
user_7276,recovery - alcoholism,25,https://www.cnet.com/
user_7075,recovery - alcoholism,25,https://www.cnet.com/
user_7416,recovery - alcoholism,25,https://www.cnet.com/
user_7566,recovery - drug addiction,25,https://www.cnet.com/
user_7841,recovery - drug addiction,25,https://www.cnet.com/
user_7815,recovery - drug addiction,25,https://www.cnet.com/
user_8037,recovery - drug addiction,25,https://www.cnet.com/
user_8878,recovery - porn/sex addiction,25,https://www.cnet.com/
user_8573,recovery - porn/sex addiction,25,https://www.cnet.com/
user_8610,recovery - porn/sex addiction,25,https://www.cnet.com/
user_8663,recovery - porn/sex addiction,25,https://www.cnet.com/
user_8268,recovery - quitting smoking,25,https://www.cnet.com/
user_8252,recovery - quitting smoking,25,https://www.cnet.com/
user_8508,recovery - quitting smoking,25,https://www.cnet.com/
user_8163,recovery - quitting smoking,25,https://www.cnet.com/
user_6515,socioeconomic - distress,25,https://www.cnet.com/
user_6437,socioeconomic - distress,25,https://www.cnet.com/
user_6526,socioeconomic - distress,25,https://www.cnet.com/
user_6301,socioeconomic - distress,25,https://www.cnet.com/
user_6596,socioeconomic - poverty,25,https://www.cnet.com/
user_6842,socioeconomic - poverty,25,https://www.cnet.com/
user_6779,socioeconomic - poverty,25,https://www.cnet.com/
user_6723,socioeconomic - poverty,25,https://www.cnet.com/
user_11041,survivor - domestic abuse,25,https://www.cnet.com/
user_11006,survivor - domestic abuse,25,https://www.cnet.com/
user_10769,survivor - domestic abuse,25,https://www.cnet.com/
user_10724,survivor - domestic abuse,25,https://www.cnet.com/
user_23744,survivor - sexual assualt,25,https://www.cnet.com/
user_23767,survivor - sexual assualt,25,https://www.cnet.com/
user_23593,survivor - sexual assualt,25,https://www.cnet.com/
user_23705,survivor - sexual assualt,25,https://www.cnet.com/
user_6002,abortion - seeking,26,https://genius.com/
user_5632,abortion - seeking,26,https://genius.com/
user_5633,abortion - seeking,26,https://genius.com/
user_5736,abortion - seeking,26,https://genius.com/
user_18743,addiction - alcohol,26,https://genius.com/
user_18729,addiction - alcohol,26,https://genius.com/
user_18848,addiction - alcohol,26,https://genius.com/
user_18842,addiction - alcohol,26,https://genius.com/
user_19710,addiction - porn/sex,26,https://genius.com/
user_19837,addiction - porn/sex,26,https://genius.com/
user_20028,addiction - porn/sex,26,https://genius.com/
user_19789,addiction - porn/sex,26,https://genius.com/
user_19482,addiction - smoking,26,https://genius.com/
user_19217,addiction - smoking,26,https://genius.com/
user_19055,addiction - smoking,26,https://genius.com/
user_19472,addiction - smoking,26,https://genius.com/
user_15208,age - child,26,https://genius.com/
user_15262,age - child,26,https://genius.com/
user_15396,age - child,26,https://genius.com/
user_15082,age - child,26,https://genius.com/
user_14858,age - senior,26,https://genius.com/
user_14661,age - senior,26,https://genius.com/
user_14921,age - senior,26,https://genius.com/
user_14771,age - senior,26,https://genius.com/
user_24223,baseline II,26,https://genius.com/
user_24170,baseline II,26,https://genius.com/
user_24288,baseline II,26,https://genius.com/
user_24462,baseline II,26,https://genius.com/
user_23326,disability - deaf,26,https://genius.com/
user_23294,disability - deaf,26,https://genius.com/
user_23364,disability - deaf,26,https://genius.com/
user_23210,disability - deaf,26,https://genius.com/
user_22597,disability - physical,26,https://genius.com/
user_22646,disability - physical,26,https://genius.com/
user_23041,disability - physical,26,https://genius.com/
user_22577,disability - physical,26,https://genius.com/
user_18239,extremism - islamic extremist,26,https://genius.com/
user_18324,extremism - islamic extremist,26,https://genius.com/
user_18316,extremism - islamic extremist,26,https://genius.com/
user_18148,extremism - islamic extremist,26,https://genius.com/
user_17730,extremism - white supremacy,26,https://genius.com/
user_17784,extremism - white supremacy,26,https://genius.com/
user_17870,extremism - white supremacy,26,https://genius.com/
user_17559,extremism - white supremacy,26,https://genius.com/
user_21759,family - divorce,26,https://genius.com/
user_21667,family - divorce,26,https://genius.com/
user_21653,family - divorce,26,https://genius.com/
user_21748,family - divorce,26,https://genius.com/
user_22126,family - grief,26,https://genius.com/
user_22267,family - grief,26,https://genius.com/
user_22540,family - grief,26,https://genius.com/
user_22356,family - grief,26,https://genius.com/
user_12369,family - pregnancy,26,https://genius.com/
user_12457,family - pregnancy,26,https://genius.com/
user_12165,family - pregnancy,26,https://genius.com/
user_12302,family - pregnancy,26,https://genius.com/
user_11914,gender - female,26,https://genius.com/
user_11772,gender - female,26,https://genius.com/
user_11860,gender - female,26,https://genius.com/
user_11854,gender - female,26,https://genius.com/
user_11127,gender - male,26,https://genius.com/
user_11314,gender - male,26,https://genius.com/
user_11481,gender - male,26,https://genius.com/
user_11494,gender - male,26,https://genius.com/
user_4357,health - cancer,26,https://genius.com/
user_4065,health - cancer,26,https://genius.com/
user_4447,health - cancer,26,https://genius.com/
user_4086,health - cancer,26,https://genius.com/
user_5391,health - diabetes,26,https://genius.com/
user_5266,health - diabetes,26,https://genius.com/
user_5156,health - diabetes,26,https://genius.com/
user_5207,health - diabetes,26,https://genius.com/
user_4013,health - heart disease,26,https://genius.com/
user_3827,health - heart disease,26,https://genius.com/
user_3934,health - heart disease,26,https://genius.com/
user_3660,health - heart disease,26,https://genius.com/
user_4939,health - hiv,26,https://genius.com/
user_4732,health - hiv,26,https://genius.com/
user_4993,health - hiv,26,https://genius.com/
user_4808,health - hiv,26,https://genius.com/
user_12878,immigration - immigrant,26,https://genius.com/
user_12987,immigration - immigrant,26,https://genius.com/
user_12700,immigration - immigrant,26,https://genius.com/
user_12907,immigration - immigrant,26,https://genius.com/
user_13118,kinks - bdsm,26,https://genius.com/
user_13442,kinks - bdsm,26,https://genius.com/
user_13127,kinks - bdsm,26,https://genius.com/
user_13379,kinks - bdsm,26,https://genius.com/
user_14332,kinks - feet,26,https://genius.com/
user_14236,kinks - feet,26,https://genius.com/
user_14302,kinks - feet,26,https://genius.com/
user_14402,kinks - feet,26,https://genius.com/
user_13948,kinks - furry,26,https://genius.com/
user_13906,kinks - furry,26,https://genius.com/
user_13713,kinks - furry,26,https://genius.com/
user_13600,kinks - furry,26,https://genius.com/
user_2409,lgbtq - gay,26,https://genius.com/
user_2163,lgbtq - gay,26,https://genius.com/
user_2448,lgbtq - gay,26,https://genius.com/
user_2208,lgbtq - gay,26,https://genius.com/
user_3002,lgbtq - lesbian,26,https://genius.com/
user_3036,lgbtq - lesbian,26,https://genius.com/
user_2724,lgbtq - lesbian,26,https://genius.com/
user_2700,lgbtq - lesbian,26,https://genius.com/
user_3267,lgbtq - transgender,26,https://genius.com/
user_3236,lgbtq - transgender,26,https://genius.com/
user_3133,lgbtq - transgender,26,https://genius.com/
user_3531,lgbtq - transgender,26,https://genius.com/
user_9347,mental health - depression,26,https://genius.com/
user_9266,mental health - depression,26,https://genius.com/
user_9257,mental health - depression,26,https://genius.com/
user_9186,mental health - depression,26,https://genius.com/
user_10209,mental health - ptsd,26,https://genius.com/
user_10239,mental health - ptsd,26,https://genius.com/
user_10418,mental health - ptsd,26,https://genius.com/
user_10456,mental health - ptsd,26,https://genius.com/
user_9579,mental health - suicide,26,https://genius.com/
user_9775,mental health - suicide,26,https://genius.com/
user_9856,mental health - suicide,26,https://genius.com/
user_9652,mental health - suicide,26,https://genius.com/
user_20361,misinformation - anti-vaxxer,26,https://genius.com/
user_20138,misinformation - anti-vaxxer,26,https://genius.com/
user_20241,misinformation - anti-vaxxer,26,https://genius.com/
user_20206,misinformation - anti-vaxxer,26,https://genius.com/
user_21263,misinformation - climate denier,26,https://genius.com/
user_21167,misinformation - climate denier,26,https://genius.com/
user_21225,misinformation - climate denier,26,https://genius.com/
user_21482,misinformation - climate denier,26,https://genius.com/
user_20716,misinformation - election fraud,26,https://genius.com/
user_20682,misinformation - election fraud,26,https://genius.com/
user_20804,misinformation - election fraud,26,https://genius.com/
user_20717,misinformation - election fraud,26,https://genius.com/
user_25440,near miss - contraception,26,https://genius.com/
user_25521,near miss - contraception,26,https://genius.com/
user_25269,near miss - contraception,26,https://genius.com/
user_25147,near miss - contraception,26,https://genius.com/
user_26820,near miss - couples counseling,26,https://genius.com/
user_26694,near miss - couples counseling,26,https://genius.com/
user_26843,near miss - couples counseling,26,https://genius.com/
user_27038,near miss - couples counseling,26,https://genius.com/
user_30252,near miss - deals coupons,26,https://genius.com/
user_30141,near miss - deals coupons,26,https://genius.com/
user_30185,near miss - deals coupons,26,https://genius.com/
user_30264,near miss - deals coupons,26,https://genius.com/
user_25972,near miss - fertility treatment,26,https://genius.com/
user_25825,near miss - fertility treatment,26,https://genius.com/
user_25712,near miss - fertility treatment,26,https://genius.com/
user_25790,near miss - fertility treatment,26,https://genius.com/
user_29638,near miss - financial planning,26,https://genius.com/
user_29900,near miss - financial planning,26,https://genius.com/
user_29745,near miss - financial planning,26,https://genius.com/
user_29604,near miss - financial planning,26,https://genius.com/
user_28461,near miss - infidelity,26,https://genius.com/
user_28126,near miss - infidelity,26,https://genius.com/
user_28370,near miss - infidelity,26,https://genius.com/
user_28476,near miss - infidelity,26,https://genius.com/
user_29467,near miss - investing advice,26,https://genius.com/
user_29525,near miss - investing advice,26,https://genius.com/
user_29354,near miss - investing advice,26,https://genius.com/
user_29166,near miss - investing advice,26,https://genius.com/
user_28886,near miss - managing finances,26,https://genius.com/
user_28724,near miss - managing finances,26,https://genius.com/
user_28867,near miss - managing finances,26,https://genius.com/
user_28979,near miss - managing finances,26,https://genius.com/
user_27753,near miss - marriage advice,26,https://genius.com/
user_27927,near miss - marriage advice,26,https://genius.com/
user_27739,near miss - marriage advice,26,https://genius.com/
user_27926,near miss - marriage advice,26,https://genius.com/
user_27339,near miss - relationship advice,26,https://genius.com/
user_27436,near miss - relationship advice,26,https://genius.com/
user_27063,near miss - relationship advice,26,https://genius.com/
user_27446,near miss - relationship advice,26,https://genius.com/
user_26067,near miss - sex education,26,https://genius.com/
user_26441,near miss - sex education,26,https://genius.com/
user_26065,near miss - sex education,26,https://genius.com/
user_26431,near miss - sex education,26,https://genius.com/
user_24767,near miss - womens health,26,https://genius.com/
user_24628,near miss - womens health,26,https://genius.com/
user_24894,near miss - womens health,26,https://genius.com/
user_25037,near miss - womens health,26,https://genius.com/
user_16877,political - far left,26,https://genius.com/
user_16700,political - far left,26,https://genius.com/
user_16908,political - far left,26,https://genius.com/
user_16653,political - far left,26,https://genius.com/
user_17194,political - far right,26,https://genius.com/
user_17501,political - far right,26,https://genius.com/
user_17546,political - far right,26,https://genius.com/
user_17095,political - far right,26,https://genius.com/
user_15604,political - left,26,https://genius.com/
user_15962,political - left,26,https://genius.com/
user_15923,political - left,26,https://genius.com/
user_15580,political - left,26,https://genius.com/
user_16400,political - right,26,https://genius.com/
user_16201,political - right,26,https://genius.com/
user_16070,political - right,26,https://genius.com/
user_16272,political - right,26,https://genius.com/
user_1741,race - asian,26,https://genius.com/
user_1845,race - asian,26,https://genius.com/
user_1756,race - asian,26,https://genius.com/
user_1792,race - asian,26,https://genius.com/
user_931,race - black,26,https://genius.com/
user_593,race - black,26,https://genius.com/
user_980,race - black,26,https://genius.com/
user_1013,race - black,26,https://genius.com/
user_1085,race - hispanic,26,https://genius.com/
user_1539,race - hispanic,26,https://genius.com/
user_1448,race - hispanic,26,https://genius.com/
user_1268,race - hispanic,26,https://genius.com/
user_7355,recovery - alcoholism,26,https://genius.com/
user_7321,recovery - alcoholism,26,https://genius.com/
user_7289,recovery - alcoholism,26,https://genius.com/
user_7275,recovery - alcoholism,26,https://genius.com/
user_7721,recovery - drug addiction,26,https://genius.com/
user_7575,recovery - drug addiction,26,https://genius.com/
user_7678,recovery - drug addiction,26,https://genius.com/
user_7655,recovery - drug addiction,26,https://genius.com/
user_8643,recovery - porn/sex addiction,26,https://genius.com/
user_8553,recovery - porn/sex addiction,26,https://genius.com/
user_8944,recovery - porn/sex addiction,26,https://genius.com/
user_8987,recovery - porn/sex addiction,26,https://genius.com/
user_8391,recovery - quitting smoking,26,https://genius.com/
user_8373,recovery - quitting smoking,26,https://genius.com/
user_8231,recovery - quitting smoking,26,https://genius.com/
user_8308,recovery - quitting smoking,26,https://genius.com/
user_6507,socioeconomic - distress,26,https://genius.com/
user_6429,socioeconomic - distress,26,https://genius.com/
user_6140,socioeconomic - distress,26,https://genius.com/
user_6415,socioeconomic - distress,26,https://genius.com/
user_6678,socioeconomic - poverty,26,https://genius.com/
user_6572,socioeconomic - poverty,26,https://genius.com/
user_6922,socioeconomic - poverty,26,https://genius.com/
user_6703,socioeconomic - poverty,26,https://genius.com/
user_10951,survivor - domestic abuse,26,https://genius.com/
user_10910,survivor - domestic abuse,26,https://genius.com/
user_10671,survivor - domestic abuse,26,https://genius.com/
user_10618,survivor - domestic abuse,26,https://genius.com/
user_23576,survivor - sexual assualt,26,https://genius.com/
user_23613,survivor - sexual assualt,26,https://genius.com/
user_23741,survivor - sexual assualt,26,https://genius.com/
user_23680,survivor - sexual assualt,26,https://genius.com/
user_5585,abortion - seeking,27,https://www.worldometers.info/
user_6017,abortion - seeking,27,https://www.worldometers.info/
user_5559,abortion - seeking,27,https://www.worldometers.info/
user_6048,abortion - seeking,27,https://www.worldometers.info/
user_18911,addiction - alcohol,27,https://www.worldometers.info/
user_18567,addiction - alcohol,27,https://www.worldometers.info/
user_18841,addiction - alcohol,27,https://www.worldometers.info/
user_18614,addiction - alcohol,27,https://www.worldometers.info/
user_19835,addiction - porn/sex,27,https://www.worldometers.info/
user_19903,addiction - porn/sex,27,https://www.worldometers.info/
user_19622,addiction - porn/sex,27,https://www.worldometers.info/
user_19964,addiction - porn/sex,27,https://www.worldometers.info/
user_19261,addiction - smoking,27,https://www.worldometers.info/
user_19480,addiction - smoking,27,https://www.worldometers.info/
user_19529,addiction - smoking,27,https://www.worldometers.info/
user_19075,addiction - smoking,27,https://www.worldometers.info/
user_15379,age - child,27,https://www.worldometers.info/
user_15375,age - child,27,https://www.worldometers.info/
user_15418,age - child,27,https://www.worldometers.info/
user_15158,age - child,27,https://www.worldometers.info/
user_14591,age - senior,27,https://www.worldometers.info/
user_14687,age - senior,27,https://www.worldometers.info/
user_15013,age - senior,27,https://www.worldometers.info/
user_14754,age - senior,27,https://www.worldometers.info/
user_24314,baseline II,27,https://www.worldometers.info/
user_24496,baseline II,27,https://www.worldometers.info/
user_24383,baseline II,27,https://www.worldometers.info/
user_24409,baseline II,27,https://www.worldometers.info/
user_23116,disability - deaf,27,https://www.worldometers.info/
user_23383,disability - deaf,27,https://www.worldometers.info/
user_23202,disability - deaf,27,https://www.worldometers.info/
user_23159,disability - deaf,27,https://www.worldometers.info/
user_22552,disability - physical,27,https://www.worldometers.info/
user_22595,disability - physical,27,https://www.worldometers.info/
user_22782,disability - physical,27,https://www.worldometers.info/
user_22922,disability - physical,27,https://www.worldometers.info/
user_18344,extremism - islamic extremist,27,https://www.worldometers.info/
user_18271,extremism - islamic extremist,27,https://www.worldometers.info/
user_18238,extremism - islamic extremist,27,https://www.worldometers.info/
user_18078,extremism - islamic extremist,27,https://www.worldometers.info/
user_17947,extremism - white supremacy,27,https://www.worldometers.info/
user_17566,extremism - white supremacy,27,https://www.worldometers.info/
user_17734,extremism - white supremacy,27,https://www.worldometers.info/
user_17934,extremism - white supremacy,27,https://www.worldometers.info/
user_21727,family - divorce,27,https://www.worldometers.info/
user_21862,family - divorce,27,https://www.worldometers.info/
user_21825,family - divorce,27,https://www.worldometers.info/
user_21758,family - divorce,27,https://www.worldometers.info/
user_22252,family - grief,27,https://www.worldometers.info/
user_22414,family - grief,27,https://www.worldometers.info/
user_22261,family - grief,27,https://www.worldometers.info/
user_22294,family - grief,27,https://www.worldometers.info/
user_12460,family - pregnancy,27,https://www.worldometers.info/
user_12300,family - pregnancy,27,https://www.worldometers.info/
user_12379,family - pregnancy,27,https://www.worldometers.info/
user_12212,family - pregnancy,27,https://www.worldometers.info/
user_12023,gender - female,27,https://www.worldometers.info/
user_11853,gender - female,27,https://www.worldometers.info/
user_11814,gender - female,27,https://www.worldometers.info/
user_11569,gender - female,27,https://www.worldometers.info/
user_11334,gender - male,27,https://www.worldometers.info/
user_11429,gender - male,27,https://www.worldometers.info/
user_11100,gender - male,27,https://www.worldometers.info/
user_11282,gender - male,27,https://www.worldometers.info/
user_4291,health - cancer,27,https://www.worldometers.info/
user_4531,health - cancer,27,https://www.worldometers.info/
user_4273,health - cancer,27,https://www.worldometers.info/
user_4398,health - cancer,27,https://www.worldometers.info/
user_5058,health - diabetes,27,https://www.worldometers.info/
user_5281,health - diabetes,27,https://www.worldometers.info/
user_5068,health - diabetes,27,https://www.worldometers.info/
user_5452,health - diabetes,27,https://www.worldometers.info/
user_3785,health - heart disease,27,https://www.worldometers.info/
user_3683,health - heart disease,27,https://www.worldometers.info/
user_3601,health - heart disease,27,https://www.worldometers.info/
user_3617,health - heart disease,27,https://www.worldometers.info/
user_4760,health - hiv,27,https://www.worldometers.info/
user_4848,health - hiv,27,https://www.worldometers.info/
user_4612,health - hiv,27,https://www.worldometers.info/
user_4792,health - hiv,27,https://www.worldometers.info/
user_12921,immigration - immigrant,27,https://www.worldometers.info/
user_12879,immigration - immigrant,27,https://www.worldometers.info/
user_12684,immigration - immigrant,27,https://www.worldometers.info/
user_12835,immigration - immigrant,27,https://www.worldometers.info/
user_13470,kinks - bdsm,27,https://www.worldometers.info/
user_13429,kinks - bdsm,27,https://www.worldometers.info/
user_13442,kinks - bdsm,27,https://www.worldometers.info/
user_13075,kinks - bdsm,27,https://www.worldometers.info/
user_14247,kinks - feet,27,https://www.worldometers.info/
user_14371,kinks - feet,27,https://www.worldometers.info/
user_14093,kinks - feet,27,https://www.worldometers.info/
user_14136,kinks - feet,27,https://www.worldometers.info/
user_13620,kinks - furry,27,https://www.worldometers.info/
user_13761,kinks - furry,27,https://www.worldometers.info/
user_13741,kinks - furry,27,https://www.worldometers.info/
user_14032,kinks - furry,27,https://www.worldometers.info/
user_2359,lgbtq - gay,27,https://www.worldometers.info/
user_2107,lgbtq - gay,27,https://www.worldometers.info/
user_2233,lgbtq - gay,27,https://www.worldometers.info/
user_2493,lgbtq - gay,27,https://www.worldometers.info/
user_2655,lgbtq - lesbian,27,https://www.worldometers.info/
