user_id,group,vm_id,vpn_location,vpn_server,proportion
12409,family - pregnancy,12,Seattle,16,91
12410,family - pregnancy,12,Ashburn,115,19
12411,family - pregnancy,12,Atlanta,1,65
12412,family - pregnancy,12,Boston,2,64
12413,family - pregnancy,12,Charlotte,15,41
12414,family - pregnancy,12,Chicago,124,67
12415,family - pregnancy,12,Cincinnati,9,53
12416,family - pregnancy,12,Dallas,110,65
12417,family - pregnancy,12,Denver,8,49
12418,family - pregnancy,12,Houston,17,39
12419,family - pregnancy,12,Las Vegas,23,21
12420,family - pregnancy,12,Los Angeles,25,73
12421,family - pregnancy,12,Miami,62,37
12422,family - pregnancy,12,New Orleans,45,3
12423,family - pregnancy,12,New York,93,27
12424,family - pregnancy,12,Phoenix,30,96
12425,family - pregnancy,12,San Jose,48,88
12426,family - pregnancy,12,Seattle,20,7
12427,family - pregnancy,12,Ashburn,36,64
12428,family - pregnancy,12,Atlanta,87,64
12429,family - pregnancy,12,Boston,70,76
12430,family - pregnancy,12,Charlotte,29,94
12431,family - pregnancy,12,Chicago,10,21
12432,family - pregnancy,12,Cincinnati,7,99
12433,family - pregnancy,12,Dallas,21,57
12434,family - pregnancy,12,Denver,30,83
12435,family - pregnancy,12,Houston,2,47
12436,family - pregnancy,12,Las Vegas,0,9
12437,family - pregnancy,12,Los Angeles,28,2
12438,family - pregnancy,12,Miami,24,38
12439,family - pregnancy,12,New Orleans,9,60
12440,family - pregnancy,12,New York,23,86
12441,family - pregnancy,12,Phoenix,11,64
12442,family - pregnancy,12,San Jose,39,4
12443,family - pregnancy,12,Seattle,0,88
12444,family - pregnancy,12,Ashburn,96,71
12445,family - pregnancy,12,Atlanta,32,23
12446,family - pregnancy,12,Boston,64,15
12447,family - pregnancy,12,Charlotte,7,79
12448,family - pregnancy,12,Chicago,119,92
12449,family - pregnancy,12,Cincinnati,12,51
12450,family - pregnancy,12,Dallas,25,26
12451,family - pregnancy,12,Denver,19,24
12452,family - pregnancy,12,Houston,28,21
12453,family - pregnancy,12,Las Vegas,10,15
12454,family - pregnancy,12,Los Angeles,22,20
12455,family - pregnancy,12,Miami,37,15
12456,family - pregnancy,12,New Orleans,21,49
12457,family - pregnancy,12,New York,49,68
12458,family - pregnancy,12,Phoenix,15,8
12459,family - pregnancy,12,San Jose,41,54
12460,family - pregnancy,12,Seattle,22,45
12461,family - pregnancy,12,Ashburn,48,25
12462,family - pregnancy,12,Atlanta,5,94
12463,family - pregnancy,12,Boston,7,81
12464,family - pregnancy,12,Charlotte,30,94
12465,family - pregnancy,12,Chicago,118,76
12466,family - pregnancy,12,Cincinnati,20,79
12467,family - pregnancy,12,Dallas,49,90
12468,family - pregnancy,12,Denver,0,5
12469,family - pregnancy,12,Houston,7,28
12470,family - pregnancy,12,Las Vegas,7,99
12471,family - pregnancy,12,Los Angeles,42,80
12472,family - pregnancy,12,Miami,38,35
12473,family - pregnancy,12,New Orleans,20,87
12474,family - pregnancy,12,New York,110,74
12475,family - pregnancy,12,Phoenix,0,88
12476,family - pregnancy,12,San Jose,11,99
12477,family - pregnancy,12,Seattle,16,6
12478,family - pregnancy,12,Ashburn,115,20
12479,family - pregnancy,12,Atlanta,12,93
12480,family - pregnancy,12,Boston,31,1
12481,family - pregnancy,12,Charlotte,22,33
12482,family - pregnancy,12,Chicago,48,32
12483,family - pregnancy,12,Cincinnati,15,32
12484,family - pregnancy,12,Dallas,32,48
12485,family - pregnancy,12,Denver,0,77
12486,family - pregnancy,12,Houston,9,21
12487,family - pregnancy,12,Las Vegas,35,12
12488,family - pregnancy,12,Los Angeles,57,64
12489,family - pregnancy,12,Miami,40,2
12490,family - pregnancy,12,New Orleans,53,51
12491,family - pregnancy,12,New York,65,59
12492,family - pregnancy,12,Phoenix,31,9
12493,family - pregnancy,12,San Jose,7,67
12494,family - pregnancy,12,Seattle,22,54
12495,family - pregnancy,12,Ashburn,8,82
12496,family - pregnancy,12,Atlanta,108,91
12497,family - pregnancy,12,Boston,3,9
12498,family - pregnancy,12,Charlotte,15,66
12499,family - pregnancy,12,Chicago,26,19
12500,family - pregnancy,12,Cincinnati,15,12
12501,family - pregnancy,12,Dallas,117,88
12502,family - pregnancy,12,Denver,23,56
12503,family - pregnancy,12,Houston,29,11
12504,family - pregnancy,12,Las Vegas,43,83
12505,family - pregnancy,12,Los Angeles,33,1
12506,family - pregnancy,12,Miami,29,11
12507,family - pregnancy,12,New Orleans,50,42
12508,family - pregnancy,12,New York,102,66
12509,family - pregnancy,12,Phoenix,17,36
12510,family - pregnancy,12,San Jose,12,67
12511,family - pregnancy,12,Seattle,13,22
12512,family - pregnancy,12,Ashburn,40,92
12513,family - pregnancy,12,Atlanta,140,57
12514,family - pregnancy,12,Boston,60,73
12515,family - pregnancy,12,Charlotte,21,75
12516,family - pregnancy,12,Chicago,56,49
12517,family - pregnancy,12,Cincinnati,14,67
12518,family - pregnancy,12,Dallas,90,72
12519,family - pregnancy,12,Denver,8,52
12520,family - pregnancy,12,Houston,33,1
12521,family - pregnancy,12,Las Vegas,23,28
12522,family - pregnancy,12,Los Angeles,4,47
12523,family - pregnancy,12,Miami,30,61
12524,family - pregnancy,12,New Orleans,40,57
12525,family - pregnancy,12,New York,27,63
12526,family - pregnancy,12,Phoenix,29,41
12527,family - pregnancy,12,San Jose,2,84
12528,family - pregnancy,12,Seattle,2,15
12529,family - pregnancy,12,Ashburn,120,80
12530,family - pregnancy,12,Atlanta,43,94
12531,family - pregnancy,12,Boston,31,56
12532,family - pregnancy,12,Charlotte,20,13
12533,family - pregnancy,12,Chicago,89,20
12534,family - pregnancy,12,Cincinnati,12,47
12535,family - pregnancy,12,Dallas,94,53
12536,family - pregnancy,12,Denver,3,70
12537,family - pregnancy,12,Houston,48,56
12538,family - pregnancy,12,Las Vegas,29,60
12539,family - pregnancy,12,Los Angeles,72,82
12540,family - pregnancy,12,Miami,13,74
12541,family - pregnancy,12,New Orleans,21,10
12542,family - pregnancy,12,New York,30,81
12543,family - pregnancy,12,Phoenix,31,90
12544,family - pregnancy,12,San Jose,32,77
12545,family - pregnancy,12,Seattle,0,62
12546,family - pregnancy,12,Ashburn,34,74
12547,family - pregnancy,12,Atlanta,138,56
12548,family - pregnancy,12,Boston,70,97
12549,family - pregnancy,12,Charlotte,15,94
12550,immigration - immigrant,1,Chicago,34,40
12551,immigration - immigrant,1,Cincinnati,0,13
12552,immigration - immigrant,1,Dallas,85,59
12553,immigration - immigrant,1,Denver,2,1
12554,immigration - immigrant,1,Houston,52,91
12555,immigration - immigrant,1,Las Vegas,33,93
12556,immigration - immigrant,1,Los Angeles,20,91
12557,immigration - immigrant,1,Miami,1,39
12558,immigration - immigrant,1,New Orleans,47,87
12559,immigration - immigrant,1,New York,34,55
12560,immigration - immigrant,1,Phoenix,22,77
12561,immigration - immigrant,1,San Jose,43,59
12562,immigration - immigrant,1,Seattle,10,41
12563,immigration - immigrant,1,Ashburn,39,50
12564,immigration - immigrant,1,Atlanta,24,80
12565,immigration - immigrant,1,Boston,13,46
12566,immigration - immigrant,1,Charlotte,33,69
12567,immigration - immigrant,1,Chicago,109,77
12568,immigration - immigrant,1,Cincinnati,3,45
12569,immigration - immigrant,1,Dallas,16,78
12570,immigration - immigrant,1,Denver,4,28
12571,immigration - immigrant,1,Houston,13,15
12572,immigration - immigrant,1,Las Vegas,1,63
12573,immigration - immigrant,1,Los Angeles,51,24
12574,immigration - immigrant,1,Miami,41,96
12575,immigration - immigrant,1,New Orleans,5,20
12576,immigration - immigrant,1,New York,37,63
12577,immigration - immigrant,1,Phoenix,5,57
12578,immigration - immigrant,1,San Jose,25,50
12579,immigration - immigrant,1,Seattle,17,65
12580,immigration - immigrant,1,Ashburn,25,26
12581,immigration - immigrant,1,Atlanta,80,25
12582,immigration - immigrant,1,Boston,48,13
12583,immigration - immigrant,1,Charlotte,14,89
12584,immigration - immigrant,1,Chicago,27,42
12585,immigration - immigrant,1,Cincinnati,3,74
12586,immigration - immigrant,1,Dallas,90,40
12587,immigration - immigrant,1,Denver,23,91
12588,immigration - immigrant,1,Houston,15,91
12589,immigration - immigrant,1,Las Vegas,22,91
12590,immigration - immigrant,1,Los Angeles,72,71
12591,immigration - immigrant,1,Miami,54,91
12592,immigration - immigrant,1,New Orleans,37,39
12593,immigration - immigrant,1,New York,100,27
12594,immigration - immigrant,1,Phoenix,11,99
12595,immigration - immigrant,1,San Jose,20,13
12596,immigration - immigrant,1,Seattle,22,6
12597,immigration - immigrant,1,Ashburn,48,26
12598,immigration - immigrant,1,Atlanta,132,28
12599,immigration - immigrant,1,Boston,44,10
12600,immigration - immigrant,1,Charlotte,1,55
12601,immigration - immigrant,1,Chicago,103,91
12602,immigration - immigrant,1,Cincinnati,14,23
12603,immigration - immigrant,1,Dallas,4,4
12604,immigration - immigrant,1,Denver,11,21
12605,immigration - immigrant,1,Houston,34,74
12606,immigration - immigrant,1,Las Vegas,38,50
12607,immigration - immigrant,1,Los Angeles,9,60
12608,immigration - immigrant,1,Miami,46,33
12609,immigration - immigrant,1,New Orleans,16,19
12610,immigration - immigrant,1,New York,108,50
12611,immigration - immigrant,1,Phoenix,6,53
12612,immigration - immigrant,1,San Jose,23,64
12613,immigration - immigrant,1,Seattle,25,21
12614,immigration - immigrant,1,Ashburn,66,72
12615,immigration - immigrant,1,Atlanta,99,80
12616,immigration - immigrant,1,Boston,68,30
12617,immigration - immigrant,1,Charlotte,4,56
12618,immigration - immigrant,1,Chicago,75,56
12619,immigration - immigrant,1,Cincinnati,14,87
12620,immigration - immigrant,1,Dallas,71,98
12621,immigration - immigrant,1,Denver,7,75
12622,immigration - immigrant,1,Houston,44,93
12623,immigration - immigrant,1,Las Vegas,14,43
12624,immigration - immigrant,1,Los Angeles,6,80
12625,immigration - immigrant,1,Miami,37,53
12626,immigration - immigrant,1,New Orleans,21,47
12627,immigration - immigrant,1,New York,72,98
12628,immigration - immigrant,1,Phoenix,23,8
12629,immigration - immigrant,1,San Jose,35,50
12630,immigration - immigrant,1,Seattle,29,53
12631,immigration - immigrant,1,Ashburn,31,41
12632,immigration - immigrant,1,Atlanta,75,10
12633,immigration - immigrant,1,Boston,79,20
12634,immigration - immigrant,1,Charlotte,17,6
12635,immigration - immigrant,1,Chicago,12,8
12636,immigration - immigrant,1,Cincinnati,2,53
12637,immigration - immigrant,1,Dallas,80,60
12638,immigration - immigrant,1,Denver,10,4
12639,immigration - immigrant,1,Houston,1,94
12640,immigration - immigrant,1,Las Vegas,19,34
12641,immigration - immigrant,1,Los Angeles,65,78
12642,immigration - immigrant,1,Miami,36,54
12643,immigration - immigrant,1,New Orleans,36,17
12644,immigration - immigrant,1,New York,58,72
12645,immigration - immigrant,1,Phoenix,14,62
12646,immigration - immigrant,1,San Jose,16,41
12647,immigration - immigrant,1,Seattle,19,20
12648,immigration - immigrant,1,Ashburn,22,2
12649,immigration - immigrant,1,Atlanta,38,49
12650,immigration - immigrant,1,Boston,79,22
12651,immigration - immigrant,1,Charlotte,16,7
12652,immigration - immigrant,1,Chicago,45,37
12653,immigration - immigrant,1,Cincinnati,0,4
12654,immigration - immigrant,1,Dallas,73,14
12655,immigration - immigrant,1,Denver,7,50
12656,immigration - immigrant,1,Houston,22,86
12657,immigration - immigrant,1,Las Vegas,35,66
12658,immigration - immigrant,1,Los Angeles,51,34
12659,immigration - immigrant,1,Miami,52,39
12660,immigration - immigrant,1,New Orleans,19,16
12661,immigration - immigrant,1,New York,133,62
12662,immigration - immigrant,1,Phoenix,30,85
12663,immigration - immigrant,1,San Jose,28,2
12664,immigration - immigrant,1,Seattle,19,97
12665,immigration - immigrant,1,Ashburn,79,2
12666,immigration - immigrant,1,Atlanta,142,69
12667,immigration - immigrant,1,Boston,7,18
12668,immigration - immigrant,1,Charlotte,16,80
12669,immigration - immigrant,1,Chicago,97,25
12670,immigration - immigrant,1,Cincinnati,20,37
12671,immigration - immigrant,1,Dallas,73,50
12672,immigration - immigrant,1,Denver,26,32
12673,immigration - immigrant,1,Houston,48,97
12674,immigration - immigrant,1,Las Vegas,33,72
12675,immigration - immigrant,1,Los Angeles,12,95
12676,immigration - immigrant,1,Miami,4,97
12677,immigration - immigrant,1,New Orleans,34,56
12678,immigration - immigrant,1,New York,139,80
12679,immigration - immigrant,1,Phoenix,1,45
12680,immigration - immigrant,1,San Jose,41,61
12681,immigration - immigrant,1,Seattle,9,95
12682,immigration - immigrant,1,Ashburn,99,30
12683,immigration - immigrant,1,Atlanta,51,72
12684,immigration - immigrant,1,Boston,26,88
12685,immigration - immigrant,1,Charlotte,15,45
12686,immigration - immigrant,1,Chicago,17,84
12687,immigration - immigrant,1,Cincinnati,3,2
12688,immigration - immigrant,1,Dallas,61,52
12689,immigration - immigrant,1,Denver,1,50
12690,immigration - immigrant,1,Houston,48,35
12691,immigration - immigrant,1,Las Vegas,4,0
12692,immigration - immigrant,1,Los Angeles,74,72
12693,immigration - immigrant,1,Miami,22,89
12694,immigration - immigrant,1,New Orleans,16,40
12695,immigration - immigrant,1,New York,61,72
12696,immigration - immigrant,1,Phoenix,11,56
12697,immigration - immigrant,1,San Jose,51,43
12698,immigration - immigrant,1,Seattle,14,86
12699,immigration - immigrant,1,Ashburn,48,32
12700,immigration - immigrant,1,Atlanta,10,55
12701,immigration - immigrant,1,Boston,48,86
12702,immigration - immigrant,1,Charlotte,23,22
12703,immigration - immigrant,1,Chicago,84,39
12704,immigration - immigrant,1,Cincinnati,7,34
12705,immigration - immigrant,1,Dallas,13,94
12706,immigration - immigrant,1,Denver,32,17
12707,immigration - immigrant,1,Houston,41,27
12708,immigration - immigrant,1,Las Vegas,43,97
12709,immigration - immigrant,1,Los Angeles,0,4
12710,immigration - immigrant,1,Miami,51,96
12711,immigration - immigrant,1,New Orleans,30,62
12712,immigration - immigrant,1,New York,60,67
12713,immigration - immigrant,1,Phoenix,1,28
12714,immigration - immigrant,1,San Jose,49,85
12715,immigration - immigrant,1,Seattle,29,34
12716,immigration - immigrant,1,Ashburn,85,28
12717,immigration - immigrant,1,Atlanta,47,4
12718,immigration - immigrant,1,Boston,75,8
12719,immigration - immigrant,1,Charlotte,1,16
12720,immigration - immigrant,1,Chicago,35,0
12721,immigration - immigrant,1,Cincinnati,14,43
12722,immigration - immigrant,1,Dallas,86,75
12723,immigration - immigrant,1,Denver,5,96
12724,immigration - immigrant,1,Houston,52,0
12725,immigration - immigrant,1,Las Vegas,11,11
12726,immigration - immigrant,1,Los Angeles,12,42
12727,immigration - immigrant,1,Miami,16,52
12728,immigration - immigrant,1,New Orleans,8,66
12729,immigration - immigrant,1,New York,75,53
12730,immigration - immigrant,1,Phoenix,7,9
12731,immigration - immigrant,1,San Jose,24,28
12732,immigration - immigrant,1,Seattle,11,17
12733,immigration - immigrant,1,Ashburn,112,93
12734,immigration - immigrant,1,Atlanta,43,52
12735,immigration - immigrant,1,Boston,21,66
12736,immigration - immigrant,1,Charlotte,31,4
12737,immigration - immigrant,1,Chicago,87,80
12738,immigration - immigrant,1,Cincinnati,8,52
12739,immigration - immigrant,1,Dallas,91,53
12740,immigration - immigrant,1,Denver,14,98
12741,immigration - immigrant,1,Houston,45,32
12742,immigration - immigrant,1,Las Vegas,4,62
12743,immigration - immigrant,1,Los Angeles,17,33
12744,immigration - immigrant,1,Miami,23,45
12745,immigration - immigrant,1,New Orleans,37,90
12746,immigration - immigrant,1,New York,81,21
12747,immigration - immigrant,1,Phoenix,11,63
12748,immigration - immigrant,1,San Jose,18,16
12749,immigration - immigrant,1,Seattle,15,4
12750,immigration - immigrant,1,Ashburn,108,80
12751,immigration - immigrant,1,Atlanta,26,84
12752,immigration - immigrant,1,Boston,47,53
12753,immigration - immigrant,1,Charlotte,9,15
12754,immigration - immigrant,1,Chicago,123,9
12755,immigration - immigrant,1,Cincinnati,13,37
12756,immigration - immigrant,1,Dallas,9,82
12757,immigration - immigrant,1,Denver,18,92
12758,immigration - immigrant,1,Houston,36,50
12759,immigration - immigrant,1,Las Vegas,10,78
12760,immigration - immigrant,1,Los Angeles,8,69
12761,immigration - immigrant,1,Miami,6,68
12762,immigration - immigrant,1,New Orleans,21,50
12763,immigration - immigrant,1,New York,147,1
12764,immigration - immigrant,1,Phoenix,7,13
12765,immigration - immigrant,1,San Jose,28,19
12766,immigration - immigrant,1,Seattle,21,28
12767,immigration - immigrant,1,Ashburn,31,9
12768,immigration - immigrant,1,Atlanta,46,37
12769,immigration - immigrant,1,Boston,50,70
12770,immigration - immigrant,1,Charlotte,19,56
12771,immigration - immigrant,1,Chicago,2,69
12772,immigration - immigrant,1,Cincinnati,0,56
12773,immigration - immigrant,1,Dallas,17,39
12774,immigration - immigrant,1,Denver,1,82
12775,immigration - immigrant,1,Houston,37,10
12776,immigration - immigrant,1,Las Vegas,27,99
12777,immigration - immigrant,1,Los Angeles,34,2
12778,immigration - immigrant,1,Miami,46,57
12779,immigration - immigrant,1,New Orleans,28,40
12780,immigration - immigrant,1,New York,65,24
12781,immigration - immigrant,1,Phoenix,1,51
12782,immigration - immigrant,1,San Jose,2,0
12783,immigration - immigrant,1,Seattle,13,94
12784,immigration - immigrant,1,Ashburn,114,99
12785,immigration - immigrant,1,Atlanta,98,43
12786,immigration - immigrant,1,Boston,80,33
12787,immigration - immigrant,1,Charlotte,35,38
12788,immigration - immigrant,1,Chicago,69,72
12789,immigration - immigrant,1,Cincinnati,20,85
12790,immigration - immigrant,1,Dallas,54,94
12791,immigration - immigrant,1,Denver,15,57
12792,immigration - immigrant,1,Houston,27,71
12793,immigration - immigrant,1,Las Vegas,7,24
12794,immigration - immigrant,1,Los Angeles,51,28
12795,immigration - immigrant,1,Miami,53,94
12796,immigration - immigrant,1,New Orleans,24,88
12797,immigration - immigrant,1,New York,4,27
12798,immigration - immigrant,1,Phoenix,26,21
12799,immigration - immigrant,1,San Jose,51,5
12800,immigration - immigrant,1,Seattle,23,12
12801,immigration - immigrant,1,Ashburn,9,9
12802,immigration - immigrant,1,Atlanta,24,43
12803,immigration - immigrant,1,Boston,13,88
12804,immigration - immigrant,1,Charlotte,8,80
12805,immigration - immigrant,1,Chicago,65,57
12806,immigration - immigrant,1,Cincinnati,1,47
12807,immigration - immigrant,1,Dallas,48,9
12808,immigration - immigrant,1,Denver,6,14
12809,immigration - immigrant,1,Houston,28,44
12810,immigration - immigrant,1,Las Vegas,17,64
12811,immigration - immigrant,1,Los Angeles,81,53
12812,immigration - immigrant,1,Miami,11,40
12813,immigration - immigrant,1,New Orleans,12,50
12814,immigration - immigrant,1,New York,66,87
12815,immigration - immigrant,1,Phoenix,30,48
12816,immigration - immigrant,1,San Jose,33,39
12817,immigration - immigrant,1,Seattle,13,87
12818,immigration - immigrant,1,Ashburn,108,56
12819,immigration - immigrant,1,Atlanta,145,56
12820,immigration - immigrant,1,Boston,47,67
12821,immigration - immigrant,1,Charlotte,7,12
12822,immigration - immigrant,1,Chicago,32,98
12823,immigration - immigrant,1,Cincinnati,11,78
12824,immigration - immigrant,1,Dallas,83,82
12825,immigration - immigrant,1,Denver,3,30
12826,immigration - immigrant,1,Houston,3,33
12827,immigration - immigrant,1,Las Vegas,37,37
12828,immigration - immigrant,1,Los Angeles,53,59
12829,immigration - immigrant,1,Miami,43,86
12830,immigration - immigrant,1,New Orleans,42,42
12831,immigration - immigrant,1,New York,133,73
12832,immigration - immigrant,1,Phoenix,19,77
12833,immigration - immigrant,1,San Jose,12,32
12834,immigration - immigrant,1,Seattle,29,79
12835,immigration - immigrant,1,Ashburn,76,38
12836,immigration - immigrant,1,Atlanta,30,52
12837,immigration - immigrant,1,Boston,60,79
12838,immigration - immigrant,1,Charlotte,29,52
12839,immigration - immigrant,1,Chicago,12,53
12840,immigration - immigrant,1,Cincinnati,18,31
12841,immigration - immigrant,1,Dallas,97,39
12842,immigration - immigrant,1,Denver,7,36
12843,immigration - immigrant,1,Houston,51,22
12844,immigration - immigrant,1,Las Vegas,35,39
12845,immigration - immigrant,1,Los Angeles,5,8
12846,immigration - immigrant,1,Miami,31,3
12847,immigration - immigrant,1,New Orleans,41,43
12848,immigration - immigrant,1,New York,47,89
12849,immigration - immigrant,1,Phoenix,10,72
12850,immigration - immigrant,1,San Jose,8,5
12851,immigration - immigrant,1,Seattle,26,88
12852,immigration - immigrant,1,Ashburn,46,95
12853,immigration - immigrant,1,Atlanta,137,54
12854,immigration - immigrant,1,Boston,32,34
12855,immigration - immigrant,1,Charlotte,28,48
12856,immigration - immigrant,1,Chicago,0,47
12857,immigration - immigrant,1,Cincinnati,20,49
12858,immigration - immigrant,1,Dallas,17,81
12859,immigration - immigrant,1,Denver,4,6
12860,immigration - immigrant,1,Houston,8,38
12861,immigration - immigrant,1,Las Vegas,20,39
12862,immigration - immigrant,1,Los Angeles,13,21
12863,immigration - immigrant,1,Miami,54,43
12864,immigration - immigrant,1,New Orleans,36,66
12865,immigration - immigrant,1,New York,113,88
12866,immigration - immigrant,1,Phoenix,24,98
12867,immigration - immigrant,1,San Jose,27,96
12868,immigration - immigrant,1,Seattle,21,97
12869,immigration - immigrant,1,Ashburn,106,83
12870,immigration - immigrant,1,Atlanta,89,25
12871,immigration - immigrant,1,Boston,83,47
12872,immigration - immigrant,1,Charlotte,3,19
12873,immigration - immigrant,1,Chicago,32,27
12874,immigration - immigrant,1,Cincinnati,8,12
12875,immigration - immigrant,1,Dallas,72,78
12876,immigration - immigrant,1,Denver,10,1
12877,immigration - immigrant,1,Houston,36,2
12878,immigration - immigrant,1,Las Vegas,4,51
12879,immigration - immigrant,1,Los Angeles,80,19
12880,immigration - immigrant,1,Miami,63,87
12881,immigration - immigrant,1,New Orleans,3,79
12882,immigration - immigrant,1,New York,68,36
12883,immigration - immigrant,1,Phoenix,8,69
12884,immigration - immigrant,1,San Jose,10,19
12885,immigration - immigrant,1,Seattle,4,33
12886,immigration - immigrant,1,Ashburn,90,1
12887,immigration - immigrant,1,Atlanta,85,10
12888,immigration - immigrant,1,Boston,5,36
12889,immigration - immigrant,1,Charlotte,24,68
12890,immigration - immigrant,1,Chicago,77,27
12891,immigration - immigrant,1,Cincinnati,11,6
12892,immigration - immigrant,1,Dallas,58,97
12893,immigration - immigrant,1,Denver,27,13
12894,immigration - immigrant,1,Houston,7,80
12895,immigration - immigrant,1,Las Vegas,18,90
12896,immigration - immigrant,1,Los Angeles,75,36
12897,immigration - immigrant,1,Miami,17,99
12898,immigration - immigrant,1,New Orleans,8,51
12899,immigration - immigrant,1,New York,113,48
12900,immigration - immigrant,1,Phoenix,13,57
12901,immigration - immigrant,1,San Jose,50,28
12902,immigration - immigrant,1,Seattle,13,16
12903,immigration - immigrant,1,Ashburn,88,38
12904,immigration - immigrant,1,Atlanta,57,65
12905,immigration - immigrant,1,Boston,42,28
12906,immigration - immigrant,1,Charlotte,17,54
12907,immigration - immigrant,1,Chicago,115,95
12908,immigration - immigrant,1,Cincinnati,14,50
12909,immigration - immigrant,1,Dallas,84,80
12910,immigration - immigrant,1,Denver,17,11
12911,immigration - immigrant,1,Houston,39,48
12912,immigration - immigrant,1,Las Vegas,11,31
12913,immigration - immigrant,1,Los Angeles,43,70
12914,immigration - immigrant,1,Miami,45,41
12915,immigration - immigrant,1,New Orleans,53,88
12916,immigration - immigrant,1,New York,106,56
12917,immigration - immigrant,1,Phoenix,6,72
12918,immigration - immigrant,1,San Jose,27,24
12919,immigration - immigrant,1,Seattle,27,36
12920,immigration - immigrant,1,Ashburn,111,52
12921,immigration - immigrant,1,Atlanta,81,12
12922,immigration - immigrant,1,Boston,63,9
12923,immigration - immigrant,1,Charlotte,0,65
12924,immigration - immigrant,1,Chicago,14,63
12925,immigration - immigrant,1,Cincinnati,18,17
12926,immigration - immigrant,1,Dallas,79,57
12927,immigration - immigrant,1,Denver,22,9
12928,immigration - immigrant,1,Houston,44,82
12929,immigration - immigrant,1,Las Vegas,35,9
12930,immigration - immigrant,1,Los Angeles,4,64
12931,immigration - immigrant,1,Miami,59,36
12932,immigration - immigrant,1,New Orleans,5,8
12933,immigration - immigrant,1,New York,9,18
12934,immigration - immigrant,1,Phoenix,0,73
12935,immigration - immigrant,1,San Jose,12,7
12936,immigration - immigrant,1,Seattle,24,26
12937,immigration - immigrant,1,Ashburn,9,12
12938,immigration - immigrant,1,Atlanta,43,47
12939,immigration - immigrant,1,Boston,40,4
12940,immigration - immigrant,1,Charlotte,6,37
12941,immigration - immigrant,1,Chicago,87,7
12942,immigration - immigrant,1,Cincinnati,18,97
12943,immigration - immigrant,1,Dallas,14,24
12944,immigration - immigrant,1,Denver,1,55
12945,immigration - immigrant,1,Houston,39,32
12946,immigration - immigrant,1,Las Vegas,16,95
12947,immigration - immigrant,1,Los Angeles,14,32
12948,immigration - immigrant,1,Miami,16,2
12949,immigration - immigrant,1,New Orleans,14,47
12950,immigration - immigrant,1,New York,34,79
12951,immigration - immigrant,1,Phoenix,27,77
12952,immigration - immigrant,1,San Jose,47,77
12953,immigration - immigrant,1,Seattle,10,42
12954,immigration - immigrant,1,Ashburn,10,20
12955,immigration - immigrant,1,Atlanta,101,23
12956,immigration - immigrant,1,Boston,51,1
12957,immigration - immigrant,1,Charlotte,34,23
12958,immigration - immigrant,1,Chicago,117,54
12959,immigration - immigrant,1,Cincinnati,8,85
12960,immigration - immigrant,1,Dallas,37,61
12961,immigration - immigrant,1,Denver,27,22
12962,immigration - immigrant,1,Houston,33,72
12963,immigration - immigrant,1,Las Vegas,3,33
12964,immigration - immigrant,1,Los Angeles,24,67
12965,immigration - immigrant,1,Miami,38,25
12966,immigration - immigrant,1,New Orleans,4,42
12967,immigration - immigrant,1,New York,32,81
12968,immigration - immigrant,1,Phoenix,28,68
12969,immigration - immigrant,1,San Jose,16,33
12970,immigration - immigrant,1,Seattle,13,59
12971,immigration - immigrant,1,Ashburn,105,96
12972,immigration - immigrant,1,Atlanta,137,20
12973,immigration - immigrant,1,Boston,16,10
12974,immigration - immigrant,1,Charlotte,32,2
12975,immigration - immigrant,1,Chicago,12,78
12976,immigration - immigrant,1,Cincinnati,1,18
12977,immigration - immigrant,1,Dallas,79,47
12978,immigration - immigrant,1,Denver,22,86
12979,immigration - immigrant,1,Houston,29,84
12980,immigration - immigrant,1,Las Vegas,39,92
12981,immigration - immigrant,1,Los Angeles,75,4
12982,immigration - immigrant,1,Miami,4,28
12983,immigration - immigrant,1,New Orleans,12,25
12984,immigration - immigrant,1,New York,14,70
12985,immigration - immigrant,1,Phoenix,32,70
12986,immigration - immigrant,1,San Jose,22,47
12987,immigration - immigrant,1,Seattle,1,83
12988,immigration - immigrant,1,Ashburn,99,33
12989,immigration - immigrant,1,Atlanta,118,3
12990,immigration - immigrant,1,Boston,16,34
12991,immigration - immigrant,1,Charlotte,1,97
12992,immigration - immigrant,1,Chicago,111,92
12993,immigration - immigrant,1,Cincinnati,11,23
12994,immigration - immigrant,1,Dallas,22,25
12995,immigration - immigrant,1,Denver,18,26
12996,immigration - immigrant,1,Houston,14,10
12997,immigration - immigrant,1,Las Vegas,9,81
12998,immigration - immigrant,1,Los Angeles,14,23
12999,immigration - immigrant,1,Miami,56,9
13000,immigration - immigrant,1,New Orleans,17,67
13001,immigration - immigrant,1,New York,23,82
13002,immigration - immigrant,1,Phoenix,0,68
13003,immigration - immigrant,1,San Jose,48,63
13004,immigration - immigrant,1,Seattle,18,69
13005,immigration - immigrant,1,Ashburn,33,62
13006,immigration - immigrant,1,Atlanta,95,45
13007,immigration - immigrant,1,Boston,23,6
13008,immigration - immigrant,1,Charlotte,9,21
13009,immigration - immigrant,1,Chicago,99,19
13010,immigration - immigrant,1,Cincinnati,2,97
13011,immigration - immigrant,1,Dallas,88,17
13012,immigration - immigrant,1,Denver,12,78
13013,immigration - immigrant,1,Houston,21,62
